# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = model_with_prior_model
# start_datetime = 2026-04-03 16:15:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = player_data.json
# init = 2 (Default)
# random
#   seed = 1531600736 (Default)
# output
#   file = model_with_prior_results.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0-77-g002979f
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,kappa,theta.1,theta.2,theta.3,theta.4,mu_prior,kappa_prior,theta_prior.1,theta_prior.2,theta_prior.3,theta_prior.4,y_prior.1,y_prior.2,y_prior.3,y_prior.4
# Adaptation terminated
# Step size = 0.532555
# Diagonal elements of inverse mass matrix:
# 0.0706465, 0.446331, 0.0130934, 0.0074024, 0.00803084, 0.00814246
-1290.057,0.96472451,0.5325545,2,7,0,1294.816,0.29400114,21.498507,0.22628043,0.31457419,0.28046662,0.26729926,0.062809692,0.71397542,1.0356519e-16,3.4455331e-17,1.5197145e-05,1.5173096e-07,0,0,0,0
-1291.4234,0.85135742,0.5325545,3,7,0,1293.5373,0.20500949,18.881419,0.25311419,0.27987238,0.29329226,0.25791766,0.11426944,7.4596067,0.035898031,0.21933949,0.017500912,0.009867132,13,139,12,7
-1291.0639,0.96966473,0.5325545,3,7,0,1292.6208,0.3033174,16.322198,0.22105887,0.27745147,0.26768281,0.24463167,0.10112914,7.5660862,0.015280028,0.096564895,0.056124579,0.010533877,8,56,37,6
-1291.3705,0.98494096,0.5325545,3,7,0,1292.9015,0.20376864,20.431106,0.2247693,0.30358059,0.26252283,0.24140397,0.39547187,5.5393898,0.35265063,0.43461011,0.061258267,0.4845039,144,248,34,284
-1291.0306,0.9779131,0.5325545,3,7,0,1293.8487,0.31734696,28.955837,0.23991825,0.28847292,0.28876943,0.2350512,0.16979905,32.867126,0.18991529,0.19877898,0.22475961,0.16557097,71,130,136,98
-1290.5873,0.98485507,0.5325545,3,7,0,1292.3091,0.26137324,44.721275,0.22804609,0.28817016,0.30209579,0.24450982,0.58473,3.1878534,0.91575836,0.32169546,0.79737968,0.57100232,419,178,499,342
-1291.7241,0.83843669,0.5325545,3,7,0,1293.5611,0.27227424,8.9536462,0.2319941,0.29662879,0.25461074,0.26052666,0.1212681,7.5776251,0.02409059,0.066456832,0.087149771,0.082775053,13,31,52,38
-1292.4458,0.96880051,0.5325545,3,7,0,1294.8742,0.33007445,9.5003383,0.24044315,0.29936457,0.25381379,0.27176464,0.24846423,0.9613229,0.01842146,0.11444595,0.53000038,0.00016883513,4,64,348,0
-1291.3876,0.92643069,0.5325545,3,7,0,1297.8911,0.30219188,24.661909,0.22729535,0.28478137,0.31019244,0.24129663,0.045172682,10.633089,0.01167363,0.0022251388,0.00025446765,0.0022681103,7,2,0,1
-1291.2599,0.94506149,0.5325545,3,7,0,1294.2836,0.28076539,18.629806,0.23797042,0.31222578,0.25927075,0.27990608,0.13841969,38.554012,0.10609039,0.089387805,0.11198384,0.11835725,52,47,65,78
-1290.3212,0.96592797,0.5325545,2,3,0,1292.5088,0.24642202,17.053797,0.2387148,0.30462533,0.26646046,0.27064442,0.1242491,18.196586,0.079694501,0.088317629,0.14002337,0.095668299,42,40,97,57
-1289.4985,0.98752842,0.5325545,3,7,0,1291.1568,0.2854985,35.949709,0.23637588,0.30261966,0.27359743,0.25389597,0.18638569,8.2575829,0.091975078,0.04367533,0.084192181,0.29002662,40,27,48,158
-1295.2651,0.66442133,0.5325545,3,7,0,1297.4562,0.24799725,29.092377,0.23589587,0.32233649,0.29955799,0.20855235,0.29173027,1.0623058,0.56710595,0.070461883,0.018117594,0.0054893402,271,38,12,3
-1292.1792,0.90162162,0.5325545,2,7,0,1298.1464,0.20981142,41.366791,0.23163153,0.29592579,0.30272818,0.24275068,0.13487489,16.275674,0.14309528,0.48373922,0.26220442,0.10013167,59,259,165,72
-1293.0343,1,0.5325545,3,7,0,1294.0331,0.37792974,10.979965,0.23673745,0.30296371,0.26359489,0.28218857,0.11432949,36.016202,0.087070377,0.12000522,0.079836524,0.16070621,51,50,58,84
-1290.7399,0.9996676,0.5325545,3,7,0,1293.5829,0.34118181,17.9064,0.22343146,0.30300227,0.28026025,0.26643083,0.36486655,17.629666,0.092858976,0.35074527,0.30182584,0.45936483,34,198,193,289
-1292.1656,0.92894769,0.5325545,2,7,0,1295.2156,0.27827871,34.926243,0.24532206,0.26673178,0.29893948,0.28827739,0.09629351,5.1304028,0.0036762092,0.0045270772,0.097470632,0.008464425,2,4,59,4
-1291.1283,0.97926781,0.5325545,3,7,0,1294.4169,0.28686169,21.93558,0.2514543,0.32565331,0.26916964,0.25744498,0.38882306,4.4716666,0.44888469,0.33384932,0.24288507,0.30159624,191,182,149,189
-1290.5578,0.99407212,0.5325545,3,7,0,1292.6271,0.29661951,16.971932,0.23955764,0.27199157,0.29360888,0.25993816,0.1104717,7.9739458,0.016917427,0.015164988,0.37438939,0.1162894,13,7,221,64
-1293.4784,0.86617107,0.5325545,2,3,0,1294.6081,0.2521459,66.623777,0.22147604,0.27859451,0.31095194,0.2776286,0.12953981,4.9977159,0.34807019,0.17661596,0.22242352,0.034866616,142,101,147,23
-1295.5624,0.99993968,0.5325545,3,7,0,1297.1354,0.29872488,6.8017143,0.24507341,0.33196225,0.2539936,0.23211094,0.16227873,11.917794,0.23760344,0.27117759,0.35155758,0.12313912,118,141,221,68
-1291.4574,0.99168468,0.5325545,3,7,0,1297.4541,0.22494066,21.214422,0.22382875,0.26625519,0.29896975,0.24874793,0.42699297,9.3364294,0.57577645,0.58094351,0.54210552,0.43288926,258,298,338,261
-1290.0027,0.98509046,0.5325545,3,7,0,1292.9212,0.29006992,37.642026,0.23655475,0.29654719,0.28712572,0.24109451,0.42933488,2.0585436,0.35283714,0.46751313,0.51792435,0.33072914,176,257,283,199
-1290.7128,0.88631537,0.5325545,3,7,0,1291.6495,0.24176143,11.291472,0.23626787,0.29868983,0.27746753,0.27437308,0.13403558,0.15276129,9.5785573e-37,1.3965121e-64,3.6734733e-21,2.0592618e-13,0,0,0,0
-1291.5362,0.96182968,0.5325545,3,7,0,1292.6605,0.34076382,25.474642,0.2328652,0.28522326,0.27907084,0.23947739,0.35652701,18.740958,0.46504557,0.33008739,0.27250932,0.28678745,210,209,154,164
-1291.4701,0.99560354,0.5325545,3,7,0,1293.8997,0.2604773,20.424224,0.23611458,0.26030082,0.3000857,0.25399906,0.20711049,26.300524,0.29899261,0.20688159,0.18885174,0.21556484,130,105,112,122
-1291.0778,0.96880135,0.5325545,3,7,0,1293.7127,0.29171342,32.325406,0.20788046,0.2808785,0.28509849,0.27493242,0.33779469,21.848286,0.17103937,0.23526235,0.20937889,0.46394975,67,118,135,285
-1293.2045,0.79652513,0.5325545,3,7,0,1296.854,0.31196787,20.489954,0.26422888,0.27984684,0.24742381,0.27093654,0.26150227,11.295176,0.30856618,0.17116867,0.43142817,0.53745113,127,99,265,317
-1294.6097,0.9439396,0.5325545,3,7,0,1297.4093,0.25345842,20.089377,0.19834538,0.31964613,0.32063644,0.2452883,0.29340546,5.3222689,0.23236096,0.004925244,0.72518751,0.74986234,79,3,433,449
-1293.0549,1,0.5325545,3,7,0,1296.3762,0.22592956,38.317511,0.26907212,0.28011413,0.25253913,0.26256521,0.064329765,3.3730768,0.051601895,0.011266347,0.00042213804,0.034686062,18,5,0,15
-1289.9713,1,0.5325545,3,7,0,1293.5606,0.31660494,28.723575,0.24385799,0.30001787,0.29196923,0.25702995,0.26545831,0.22019592,1.2187945e-05,5.148458e-26,5.2363191e-09,0.00072789406,0,0,0,0
-1290.736,0.79228182,0.5325545,3,7,0,1292.8556,0.22719649,15.832173,0.24464468,0.29749888,0.2607026,0.25990202,0.22648736,16.36345,0.41834859,0.40596405,0.26715874,0.081339617,205,235,170,45
-1290.7994,0.98457401,0.5325545,3,7,0,1292.3001,0.26618418,39.41814,0.21927213,0.26494999,0.28564447,0.25747572,0.37692242,1.2424426,0.050317275,0.50971758,0.16092868,0.061025457,18,297,92,30
-1290.5747,0.93009866,0.5325545,3,7,0,1292.3235,0.26617241,19.522715,0.24750294,0.32161359,0.27575725,0.25739928,0.16237137,7.5539008,0.24553664,0.1759571,0.091068897,0.056588095,120,105,44,34
-1290.2363,0.99049038,0.5325545,3,7,0,1291.7189,0.29616409,27.226606,0.22565188,0.27336424,0.28773461,0.26699014,0.0039089277,15.477143,0.00023272959,1.4773112e-13,9.6023964e-11,2.1488489e-06,1,0,0,0
-1290.7615,0.95744322,0.5325545,3,7,0,1292.0181,0.24401499,23.165718,0.23947135,0.31916806,0.29226005,0.27025171,0.30741663,16.062559,0.20145244,0.36833947,0.24646116,0.22968381,88,186,150,138
-1294.5771,0.82640779,0.5325545,2,3,0,1295.2851,0.24072759,10.125933,0.23741789,0.33107279,0.32057847,0.2587329,0.10038874,13.494332,0.034875475,0.03919057,0.037014724,0.03331193,18,26,23,21
-1292.8419,0.96563964,0.5325545,3,7,0,1298.9427,0.19062277,19.710288,0.21967037,0.32154507,0.26028205,0.26295958,0.25589823,6.564724,0.37944134,0.58576884,0.15342373,0.064620443,179,333,94,33
-1292.51,0.96472088,0.5325545,3,7,0,1294.9168,0.25817352,10.068402,0.24010385,0.26262444,0.30054111,0.26636769,0.21907204,1.7862236,0.0012315757,0.37171275,0.085001881,0.11378354,1,225,48,73
-1292.6516,0.97465654,0.5325545,3,7,0,1296.6749,0.2150683,25.359955,0.23621176,0.33176409,0.26136494,0.25576753,0.14211935,17.637226,0.040445612,0.1666387,0.26020283,0.25457888,12,92,150,159
-1292.6882,1,0.5325545,3,7,0,1294.2113,0.23818912,20.432938,0.23305059,0.32817958,0.24931137,0.25430386,0.21371458,12.883441,0.33102277,0.14977963,0.20994132,0.15357595,158,102,131,83
-1290.7692,1,0.5325545,3,7,0,1294.1081,0.27218039,22.480966,0.23401603,0.28066657,0.26143276,0.23744795,0.19608433,10.907087,0.26351263,0.29218811,0.085321315,0.16518195,123,152,56,103
-1290.8931,0.97645748,0.5325545,3,7,0,1291.9159,0.32313017,26.848184,0.22473177,0.30369958,0.29673515,0.27717397,0.19380617,20.432464,0.18308907,0.16251184,0.154669,0.12086741,84,91,86,72
-1290.8067,0.88885587,0.5325545,3,7,0,1293.6496,0.27844616,41.313884,0.21331778,0.2763826,0.27461403,0.27070266,0.18689424,3.3374365,0.046214246,0.097114592,0.37958926,0.28350416,13,55,236,162
-1289.9901,0.98229281,0.5325545,3,7,0,1292.413,0.24242075,18.183976,0.22925753,0.30979185,0.27270976,0.25916545,0.22435228,11.443118,0.21896575,0.1342132,0.2614223,0.25792183,99,83,152,154
-1291.5298,0.8217567,0.5325545,2,7,0,1294.58,0.28633091,13.072887,0.24050341,0.31806512,0.26070641,0.24747432,0.20230508,21.944168,0.045175558,0.15015033,0.16335787,0.27395523,19,81,101,168
-1292.6016,0.93364413,0.5325545,3,7,0,1295.3309,0.25016222,29.802044,0.2570088,0.26051698,0.3068559,0.25045378,0.52946676,0.053755695,1,1.8532478e-29,1,2.0883001e-10,456,0,611,0
-1291.0169,0.97346474,0.5325545,3,7,0,1295.1449,0.33128743,19.854465,0.23714289,0.29584947,0.30686413,0.26754317,0.10841681,2.0799167,0.12256672,0.045996681,0.040193076,0.0032077794,62,32,26,1
-1290.6565,0.9974032,0.5325545,3,7,0,1292.4107,0.27333856,20.059844,0.25078169,0.27127936,0.27428576,0.27079432,0.041582575,1.8751578,3.2656308e-20,0.17954328,1.3007782e-08,0.00010698182,0,106,0,0
-1291.1712,0.96416565,0.5325545,3,7,0,1292.4094,0.28039513,38.641062,0.21099113,0.31432002,0.28856242,0.24513467,0.26323312,2.9526328,0.051269244,0.34523753,0.0050044001,0.0018937433,22,187,4,0
-1291.2265,0.99873068,0.5325545,3,7,0,1292.901,0.26097855,44.085799,0.2055202,0.29955141,0.2935213,0.24746295,0.13732433,9.8058114,0.41525625,0.04935943,0.059451704,0.13571671,184,25,31,68
-1291.0789,0.87651437,0.5325545,3,7,0,1293.3737,0.32920383,11.268327,0.2344332,0.29042232,0.29950581,0.26485334,0.48462173,30.146797,0.37612843,0.38759739,0.56180595,0.56219485,161,206,346,343
-1293.3359,0.92695711,0.5325545,3,7,0,1294.1806,0.21185203,72.982189,0.2305651,0.27830272,0.28230497,0.25122258,0.47533888,6.7802651,0.64311895,0.35203513,0.78354326,0.56940566,299,186,473,308
-1292.9264,0.88409196,0.5325545,3,7,0,1296.9272,0.31520003,16.081276,0.21054409,0.26462279,0.26057118,0.26648112,0.34392128,0.77500029,0.0053033679,0.0012852991,0.84295085,0.015472249,2,1,497,8
-1292.5722,0.95162324,0.5325545,3,7,0,1297.6122,0.2804987,10.952298,0.25770185,0.27124002,0.27396165,0.23591473,0.15818436,1.0690218,0.033431487,0.011452988,0.46739089,0.15374406,7,7,297,94
-1292.4744,0.98662294,0.5325545,3,7,0,1295.308,0.23809755,46.838291,0.20429099,0.31375959,0.29479577,0.2659371,0.14602019,12.690158,0.018458947,0.063792567,0.081010006,0.26931991,6,38,58,146
-1291.8829,1,0.5325545,3,7,0,1293.1958,0.23621274,36.694403,0.20839749,0.31524127,0.29965301,0.25714971,0.32076929,28.140536,0.34912388,0.26270735,0.31554756,0.29403763,149,157,206,173
-1292.0773,0.95818844,0.5325545,3,7,0,1294.0943,0.21777816,16.049997,0.27044289,0.28205081,0.27730509,0.25857563,0.065615054,0.63064404,3.7018983e-12,5.3409255e-06,7.8819247e-49,8.3004079e-43,0,0,0,0
-1292.7424,0.95300105,0.5325545,3,7,0,1295.7577,0.25900882,10.083363,0.25982489,0.3082144,0.26297591,0.23680522,0.25782021,17.286226,0.21087277,0.31360362,0.1496846,0.34120189,98,172,104,194
-1290.1152,0.97841293,0.5325545,3,7,0,1293.4938,0.23483098,38.934208,0.22452506,0.29368014,0.28815504,0.26783417,0.23832865,4.8590723,0.016199621,0.12115145,0.35577809,0.22982922,8,63,213,153
-1290.8976,0.95001842,0.5325545,3,7,0,1291.6056,0.33053401,11.484491,0.24310129,0.2854433,0.28784837,0.26629152,0.042120632,7.9925876,0.0016417577,0.093327849,0.0091034073,0.12188839,0,51,8,87
-1290.3393,0.90011727,0.5325545,3,7,0,1295.3978,0.28232587,21.996138,0.25827204,0.28674982,0.26676843,0.25984592,0.072078184,6.0890261,0.06394164,0.016304836,0.044677958,0.0037589417,31,10,32,4
-1290.3656,0.87103211,0.5325545,3,7,0,1295.3779,0.28073,31.415208,0.22025182,0.28262011,0.30314214,0.26137614,0.091615353,11.446054,0.23771368,0.1698209,0.12232633,0.082864737,99,101,84,47
-1291.5334,0.81193047,0.5325545,3,7,0,1294.4598,0.29296802,11.036621,0.23997082,0.30248768,0.25493161,0.26529726,0.45601273,23.838502,0.49711075,0.5981853,0.49662436,0.523384,207,355,289,303
-1290.8985,0.99193831,0.5325545,3,7,0,1292.5601,0.23418338,52.453663,0.22947952,0.28723115,0.29588253,0.25274598,0.25687053,9.5952545,0.22354714,0.34774809,0.26381056,0.18162617,100,180,166,117
-1290.9276,1,0.5325545,3,7,0,1292.7098,0.31225158,11.078171,0.24499653,0.30358151,0.26853035,0.2648524,0.40305627,6.4898206,0.32054488,0.67220263,0.095110924,0.21517658,141,383,47,125
-1290.588,0.93512883,0.5325545,2,7,0,1293.9851,0.30425049,26.180188,0.2536732,0.30971565,0.26493439,0.26106836,0.16508885,3.5052462,0.014070239,0.18420888,0.16763168,0.33807414,7,98,95,216
-1299.2405,0.58031503,0.5325545,2,3,0,1300.7819,0.31488428,21.512952,0.28284855,0.2797796,0.22118362,0.25689712,0.46680551,9.3471779,0.56210059,0.18450083,0.44070306,0.38976646,252,87,299,239
-1291.1834,1,0.5325545,3,7,0,1300.2005,0.24821928,35.222372,0.2401888,0.31463286,0.29792028,0.27756739,0.096361511,7.5851352,0.26595944,0.045629876,0.0081978441,0.10201701,128,21,4,49
-1291.4126,0.98938163,0.5325545,3,7,0,1293.1985,0.32136335,24.724564,0.24370394,0.32351833,0.28597729,0.27873781,0.14332768,9.7238956,0.074043598,0.12965499,0.14043867,0.076155841,28,73,94,51
-1292.3078,0.78364146,0.5325545,3,7,0,1297.2388,0.21712642,20.205013,0.2291535,0.28829169,0.27704356,0.21962124,0.18926927,3.4958519,0.076235353,0.79042976,0.22836559,0.016270327,36,445,141,9
-1291.0843,1,0.5325545,3,7,0,1294.1792,0.2415683,21.457549,0.23139559,0.32829295,0.28367974,0.26129383,0.044706884,0.079119685,2.6789488e-09,5.8916436e-23,1.8825945e-31,5.9901488e-201,0,0,0,0
-1291.3353,0.93318895,0.5325545,3,7,0,1294.0191,0.21210806,13.871483,0.24728596,0.27301326,0.28090845,0.26507633,0.54219937,7.258078,0.65595346,0.80207109,0.32303701,0.72786613,313,447,203,424
-1295.6107,0.80258573,0.5325545,3,7,0,1297.7278,0.1553247,27.748914,0.20532478,0.29031475,0.25750987,0.27496652,0.43556047,25.168472,0.42187955,0.40871478,0.4103552,0.43080395,189,206,243,251
-1294.6151,0.92405718,0.5325545,3,7,0,1298.3779,0.38746098,6.1114932,0.25753532,0.29861937,0.30618626,0.24096102,0.32643919,11.409266,0.27597771,0.27221225,0.17589817,0.17836864,122,139,129,116
-1292.5991,0.96492291,0.5325545,3,7,0,1295.0062,0.24342768,53.59672,0.20881211,0.28657341,0.25278344,0.27299794,0.17858672,6.3675672,0.037199761,0.018795552,0.30361886,0.20330573,15,12,187,107
-1290.2009,0.87916349,0.5325545,3,7,0,1295.8203,0.26159614,27.094113,0.25962853,0.27952871,0.27802354,0.2591713,0.2702237,8.3330502,0.34703715,0.26262161,0.51817471,0.068291424,164,133,315,40
-1290.5855,0.9135486,0.5325545,3,7,0,1292.6069,0.33081223,12.654384,0.23386986,0.28847935,0.28432459,0.26694197,0.1699465,8.5979976,0.20243596,0.24306894,0.12019786,0.37198113,93,128,88,228
-1291.0433,0.93231845,0.5325545,3,7,0,1293.4235,0.26186897,32.027249,0.22254849,0.31186585,0.28739573,0.28613645,0.06052323,27.737085,0.042605192,0.012192039,0.071553035,0.010530273,14,10,49,10
-1290.6219,0.9949098,0.5325545,2,3,0,1291.5764,0.27474873,22.464326,0.22690363,0.3038094,0.29139639,0.28560324,0.44326151,12.922403,0.29794499,0.63050883,0.31830602,0.60583603,140,348,177,354
-1289.856,1,0.5325545,3,7,0,1291.2842,0.277958,18.694556,0.2325847,0.31376446,0.28431045,0.26124556,0.12031231,2.2332881,0.00031524403,0.097445421,1.0094572e-07,0.0013856544,1,48,0,0
-1290.0071,0.92794364,0.5325545,3,7,0,1292.1486,0.28161566,33.692943,0.23813174,0.2769701,0.26645037,0.2540338,0.17924062,22.98343,0.17256216,0.15537843,0.184731,0.23248549,82,87,120,135
-1289.8916,0.95105788,0.5325545,3,7,0,1292.0267,0.26691328,24.318296,0.22857129,0.31113728,0.29511474,0.26277692,0.10795607,2.0847205,0.12171949,0.045753828,1.548706e-05,0.06287793,53,17,0,48
-1293.2014,0.8336918,0.5325545,2,3,0,1293.7776,0.34611138,12.351328,0.26038702,0.3303456,0.29182855,0.25701618,0.052041852,15.034379,0.012181638,0.077621682,0.032225722,0.019296549,8,41,25,9
-1291.8393,0.96695665,0.5325545,3,7,0,1296.1678,0.33455421,7.5049587,0.21589382,0.29092955,0.28481087,0.26062347,0.18488924,5.5197279,0.036438959,0.13498348,0.37596858,0.26454035,18,83,233,158
-1293.6727,0.92320642,0.5325545,2,7,0,1298.0769,0.25833793,30.105235,0.19762197,0.32612339,0.25404143,0.25821428,0.11358926,6.0964144,0.32613547,0.3866972,0.044756006,0.0014037434,134,194,31,1
-1293.8495,0.98015627,0.5325545,3,7,0,1295.901,0.29809455,18.720703,0.27612884,0.26715923,0.31003139,0.26013828,0.25608302,9.2249591,0.037190251,0.33970751,0.54491409,0.18401034,12,189,337,118
-1291.4357,0.99249651,0.5325545,3,7,0,1296.5373,0.23231052,45.139068,0.22024773,0.29459387,0.2680427,0.2320605,0.44890855,22.368814,0.35799985,0.37136771,0.29778128,0.34008992,170,168,182,215
-1291.9391,0.85431413,0.5325545,3,7,0,1294.4286,0.31983788,6.9121725,0.22917895,0.30013172,0.29698826,0.24837692,0.36153554,14.941886,0.17893543,0.34699915,0.066929622,0.42981026,87,188,41,237
-1293.0056,0.94709183,0.5325545,3,7,0,1294.9834,0.22618057,72.194514,0.20788555,0.29123681,0.28050041,0.25829621,0.3269796,1.7653879,0.88885232,0.030605823,0.89422086,0.11315719,413,13,554,68
-1292.8487,1,0.5325545,3,7,0,1295.1122,0.31893984,10.284528,0.2757615,0.30423523,0.27694113,0.26600983,0.20535656,9.7800199,0.37769257,0.2548749,0.24166987,0.20792001,154,144,140,100
-1291.5515,0.99100326,0.5325545,3,7,0,1293.6036,0.23027506,41.028116,0.20078552,0.28388334,0.28497784,0.25119755,0.20699948,3.8184365,0.0074161567,0.15235414,0.11094866,0.22338493,5,73,58,116
-1291.8253,0.97915085,0.5325545,3,7,0,1293.8639,0.25348326,8.0030807,0.25608408,0.3002542,0.2732998,0.26761527,0.18740016,5.5846258,0.077743177,0.30512325,0.13993741,0.060592413,34,198,97,34
-1294.087,0.95975579,0.5325545,3,7,0,1295.7454,0.18220873,5.9145599,0.25035319,0.2839686,0.30179707,0.27159105,0.1013381,5.4656195,0.021784981,0.22352705,0.042350676,0.10264532,10,128,24,50
-1293.5475,0.94683918,0.5325545,3,7,0,1296.9881,0.18673862,27.82865,0.2089139,0.29367839,0.24828108,0.26530412,0.40070141,10.581369,0.21645991,0.42917406,0.13071822,0.40469979,89,239,70,232
-1290.7745,0.99599451,0.5325545,3,7,0,1295.563,0.3045806,23.545466,0.23812867,0.30419505,0.2602682,0.27653174,0.03361006,3.9863272,8.2092704e-05,2.2535812e-06,0.00069605923,9.3599629e-18,0,0,2,0
-1291.6031,0.89633519,0.5325545,3,7,0,1293.1714,0.22503386,6.7977618,0.23147308,0.28726336,0.27574531,0.25944422,0.03740596,17.242068,0.0065148087,0.0050868497,0.04038613,0.0086722195,1,3,20,4
-1290.8645,0.98243211,0.5325545,3,7,0,1293.2845,0.33963818,29.521335,0.23417116,0.30773171,0.29006352,0.25727711,0.30934398,3.0746995,0.046081498,0.43868391,0.070677522,0.62373481,18,252,35,391
-1290.1185,1,0.5325545,3,7,0,1291.5591,0.28636973,21.447778,0.21627656,0.30383669,0.29413699,0.26397766,0.15923721,11.139072,0.32256444,0.030339468,0.22101478,0.023127489,147,20,138,21
-1290.3777,0.99398079,0.5325545,2,3,0,1290.5546,0.27682504,18.426338,0.21452121,0.30523087,0.29634805,0.26080784,0.36302429,21.631203,0.48015518,0.23718154,0.52866323,0.32668442,205,130,322,198
-1290.4064,0.97870891,0.5325545,3,7,0,1292.4489,0.27341884,15.228347,0.22576028,0.28456241,0.262753,0.25222116,0.17585627,2.8659769,0.34199237,0.0012168095,0.468924,0.49210903,163,1,273,293
-1291.2032,0.93195225,0.5325545,3,7,0,1293.2179,0.19990721,19.276871,0.23685959,0.28821883,0.30004469,0.25605521,0.60073033,11.245568,0.56567339,0.70215221,0.31451965,0.65903073,254,390,192,400
-1291.1439,0.9787034,0.5325545,3,7,0,1291.7991,0.33198867,36.249125,0.23264059,0.28809271,0.27007035,0.26408626,0.15010857,18.104172,0.17362132,0.42840836,0.10761335,0.069485253,96,244,57,49
-1291.5873,1,0.5325545,3,7,0,1292.6265,0.24284214,10.139558,0.23648266,0.27547678,0.29190001,0.27551307,0.12410732,9.5909981,0.024136864,0.047099098,0.041616265,0.22268655,5,21,20,127
-1292.7635,0.95518018,0.5325545,3,7,0,1295.4104,0.20428107,12.165485,0.24086817,0.33024218,0.28643119,0.26294708,0.32000521,3.0316655,0.41185705,0.32557812,0.30421965,0.83561944,194,190,187,488
-1292.0534,0.95064486,0.5325545,3,7,0,1294.6205,0.29056623,39.963481,0.23607585,0.25424203,0.27321232,0.2597323,0.18806182,0.88493652,0.18126569,0.425178,0.08315164,0.039187457,83,248,53,21
-1293.2437,0.77751526,0.5325545,3,7,0,1297.1352,0.34255645,6.2821501,0.22915568,0.27795866,0.26023523,0.27071969,0.29169014,21.307342,0.29242446,0.17505121,0.23883495,0.21862477,133,96,166,128
-1290.9114,0.98914413,0.5325545,3,7,0,1294.0647,0.29850082,47.568543,0.24818174,0.30817172,0.29598129,0.24718359,0.33928273,2.1979231,0.28169774,0.024501957,0.21053639,0.069613592,107,12,123,35
-1290.9394,0.87774677,0.5325545,3,7,0,1292.3343,0.22199454,9.4243422,0.23306027,0.28435347,0.2799202,0.25787848,0.48700765,3.4010592,0.42468721,0.49803079,0.72978229,0.1288454,211,294,439,73
-1292.0281,0.94732081,0.5325545,2,7,0,1292.7282,0.21928275,10.214689,0.2114991,0.28196113,0.27354002,0.27512063,0.2169507,7.0358305,0.082693246,0.26044169,0.27075615,0.21959961,26,154,165,144
-1290.5702,0.9423058,0.5325545,3,7,0,1294.6146,0.32039676,28.82357,0.24502212,0.30070695,0.28502663,0.24189621,0.067723044,2.3435713,0.00024799729,0.0096331669,0.0052343581,0.16371206,0,4,5,86
-1289.638,0.99339362,0.5325545,2,3,0,1290.8951,0.29374966,23.564656,0.23712668,0.29862157,0.28787815,0.24611953,0.40333319,2.9465117,0.176093,0.0036989775,0.29154006,0.31187328,75,1,165,196
-1292.4237,0.87107503,0.5325545,2,7,0,1292.9859,0.29772408,27.414101,0.20598586,0.31432452,0.29331603,0.23398638,0.048935429,6.1505393,0.00031053504,0.13785576,0.071027762,0.0088261817,1,67,46,2
-1291.5026,0.99982953,0.5325545,3,7,0,1293.9294,0.25486462,28.940597,0.2748999,0.28704153,0.27705476,0.26907458,0.30098484,5.8422435,0.53974488,0.56343106,0.7678216,0.25271279,251,329,488,147
-1295.7469,0.74403824,0.5325545,3,7,0,1300.5405,0.31298734,29.323307,0.22858336,0.28528039,0.34352968,0.2442849,0.25505456,3.9196589,0.20818298,0.38127075,0.086203707,0.023269252,84,228,58,11
-1295.1778,1,0.5325545,3,7,0,1296.7351,0.23612753,19.163559,0.24405155,0.30933233,0.22637818,0.26745463,0.20540509,13.646266,0.116435,0.14999166,0.12200825,0.1699069,61,97,69,107
-1294.3008,0.98982559,0.5325545,3,7,0,1298.5235,0.31502612,24.505674,0.22030577,0.30847806,0.329506,0.28367723,0.2288984,2.8519202,0.38123305,0.036919052,0.15250243,0.045275945,191,19,90,19
